Any,zona,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,C_VELOCITAT_VIA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,hor,grupHor,tipAcc,tipDia,Mes,Mortalitat
2012,0,14,0,0,1,0,1,1,0,0,1,0,0,0,100.0,0,2,11,4,0,2,2,0,1,3,0,2,5,0,5,4,1,2,0,11.38,0,2,0,1,0
2012,0,37,3,0,1,0,1,1,0,0,0,1,0,0,100.0,0,0,11,4,0,2,1,1,1,6,2,10,1,0,5,2,2,2,0,11.3,0,5,2,4,0
2012,0,11,0,0,1,0,1,1,0,0,0,1,0,0,80.0,0,0,11,4,0,2,1,1,1,3,2,2,3,0,5,4,2,2,0,19.5,2,2,2,6,0
2012,0,42,0,0,1,0,1,1,0,0,0,1,0,0,80.0,0,0,11,4,0,2,2,1,1,3,2,2,5,0,5,4,1,2,0,10.5,0,2,1,6,0
2012,1,18,2,0,1,0,1,1,0,0,0,1,0,0,100.0,0,0,11,4,0,3,0,0,1,4,0,2,3,1,5,4,3,3,0,10.41,0,2,0,4,0
2012,0,11,0,0,1,0,1,1,0,0,0,0,1,0,100.0,0,0,11,4,4,2,2,0,3,3,0,12,5,0,5,4,1,2,0,2.55,1,3,0,4,0
2012,0,7,0,1,0,0,1,1,0,0,0,0,1,0,80.0,0,1,11,5,0,2,2,1,5,3,0,7,5,0,5,4,1,2,0,23.17,1,5,1,8,1
2012,0,35,1,1,0,0,1,1,0,0,0,0,0,1,80.0,0,4,11,5,0,2,2,1,5,3,0,7,5,0,5,4,1,2,0,0.13,1,5,1,5,1
2012,1,0,3,0,1,0,1,1,0,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,0,12,5,2,5,5,5,4,0,16.1,2,3,1,11,0
2012,0,7,0,0,1,1,2,1,0,0,0,0,1,0,50.0,0,4,11,4,0,2,2,1,1,3,0,10,5,0,5,4,1,3,2,16.07,2,5,0,9,0
2012,1,42,0,0,1,0,1,1,0,0,1,0,0,0,100.0,0,0,11,4,0,2,2,0,4,3,0,0,5,2,5,5,3,3,0,21.0,2,0,2,8,0
2012,0,41,0,0,1,0,1,1,0,0,0,0,1,0,40.0,0,2,11,5,0,2,2,1,1,3,0,10,5,0,5,4,1,2,0,18.31,2,5,1,5,0
2012,0,41,0,0,1,1,2,1,0,0,1,0,0,0,20.0,0,0,11,4,0,2,0,1,4,3,0,7,3,0,5,0,3,2,0,5.44,1,5,3,10,0
2012,1,41,0,0,1,0,1,1,0,1,0,0,0,0,100.0,0,3,11,4,0,2,2,0,1,3,1,2,5,2,5,5,5,4,0,12.1,0,2,1,5,0
2012,1,13,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,2,0,1,3,2,6,5,2,5,5,5,4,0,14.1,2,4,1,8,0
2012,0,21,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,0,11,4,0,2,2,1,0,3,0,2,5,0,5,4,5,2,0,5.35,1,2,1,7,0
2012,0,7,0,0,1,0,1,1,0,0,0,0,1,0,100.0,0,2,11,4,0,2,2,0,5,3,0,10,5,0,5,4,4,3,0,18.3,2,5,1,11,0
2012,0,5,0,1,1,1,3,1,0,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,0,10,5,0,5,4,2,3,0,10.48,0,5,1,8,1
2012,0,14,0,0,1,1,2,1,0,0,0,0,1,0,100.0,0,4,11,4,3,2,2,0,1,3,2,7,5,0,2,4,1,2,0,10.41,0,5,1,8,0
2012,1,13,0,0,1,0,1,2,1,0,0,0,1,0,30.0,0,3,11,4,0,2,1,1,1,5,0,1,3,2,5,5,5,4,0,19.47,2,1,1,5,0
2012,0,33,2,0,1,0,1,1,0,0,0,0,1,0,100.0,0,2,11,4,0,2,2,0,1,3,0,7,5,0,5,4,2,3,0,12.39,0,5,1,6,0
2012,1,13,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,2,0,1,3,2,4,5,2,5,5,5,4,0,13.3,0,4,2,5,0
2012,0,24,2,1,0,0,1,1,0,0,0,0,1,0,100.0,0,2,11,4,3,2,2,0,5,3,0,7,5,0,2,0,3,3,0,1.0,1,5,0,9,1
2012,0,25,0,1,0,0,1,1,0,0,0,1,0,0,100.0,0,3,11,4,0,2,2,0,1,3,1,7,5,0,5,4,5,4,0,8.31,0,5,1,9,1
2012,1,35,1,1,0,3,4,1,0,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,0,7,5,2,5,5,5,4,0,10.45,0,5,2,9,1
2012,0,34,2,1,0,0,1,1,0,0,0,0,1,0,70.0,1,4,11,4,0,2,2,1,3,3,0,7,5,0,5,4,2,3,0,5.26,1,5,1,1,1
2012,0,9,3,1,0,0,1,1,0,0,0,0,0,0,100.0,0,2,11,4,0,2,2,0,1,3,0,7,5,0,5,0,3,3,0,11.22,0,5,0,10,1
2012,0,34,2,0,1,0,1,1,0,0,0,0,1,0,40.0,0,1,11,4,0,2,2,1,5,3,0,10,5,0,5,0,3,3,0,21.08,2,5,3,10,0
2013,1,8,3,0,1,0,1,2,0,0,0,1,1,0,100.0,0,1,11,4,0,2,2,0,1,3,0,6,5,2,5,5,5,4,0,11.36,0,4,2,6,0
2013,0,37,3,1,0,1,2,2,0,0,0,0,2,0,100.0,0,0,11,4,0,2,2,0,0,3,0,0,5,0,5,4,4,2,0,8.08,0,0,1,4,1
2013,0,15,1,0,1,2,3,1,0,0,0,0,1,0,100.0,0,1,11,4,0,2,2,0,1,3,0,10,5,0,5,4,4,3,0,17.5,2,5,0,3,0
2013,1,5,0,0,1,0,1,2,1,0,0,0,1,0,50.0,0,3,11,4,0,2,1,1,1,5,2,1,0,2,5,5,5,4,0,12.05,0,1,1,5,0
2013,1,11,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,5,5,2,5,5,5,4,0,9.36,0,4,1,10,0
2013,0,42,0,2,2,1,5,2,0,0,0,0,2,0,100.0,0,4,11,4,0,2,2,1,1,3,0,3,5,0,5,4,1,2,0,20.16,2,4,0,8,1
2013,1,13,0,1,0,1,2,2,1,0,0,1,0,0,100.0,0,3,11,4,0,2,1,0,4,2,2,1,0,2,5,5,5,4,0,20.35,2,1,1,10,1
2013,0,11,0,0,1,0,1,2,0,0,0,1,1,0,120.0,0,0,11,4,0,2,2,1,3,3,0,2,5,0,5,2,2,2,3,21.5,2,2,3,1,0
2013,1,41,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,3,11,4,0,2,2,0,1,3,1,2,5,2,5,5,5,4,0,20.1,2,2,0,7,0
2013,0,16,3,1,1,0,2,2,0,0,0,0,2,0,100.0,0,2,11,4,3,2,2,1,5,3,0,3,5,0,5,4,1,3,0,20.3,2,4,3,4,1
2013,0,42,0,0,1,0,1,1,0,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,0,5,0,5,4,5,4,0,22.35,1,0,1,7,0
2013,0,7,0,0,3,0,3,1,0,0,0,0,1,0,100.0,0,2,11,4,0,2,2,0,1,3,0,7,5,0,5,1,1,3,0,14.3,2,5,1,10,0
2013,1,42,0,0,1,1,2,1,0,0,0,1,0,0,50.0,0,0,11,4,3,2,1,1,2,4,2,7,3,2,5,5,3,2,0,16.4,2,5,0,11,0
2013,1,11,0,1,0,0,1,2,0,0,0,1,1,0,50.0,0,0,11,4,0,2,2,1,1,3,0,6,5,2,5,5,5,4,0,15.05,2,4,1,8,1
2013,0,42,0,0,2,0,2,1,0,0,0,1,0,0,80.0,0,0,11,4,0,2,2,1,2,3,0,0,5,0,5,2,1,2,0,15.4,2,0,2,12,0
2013,0,15,1,1,0,0,1,1,0,0,0,1,0,0,100.0,0,2,11,4,0,2,2,0,5,3,0,2,5,0,5,4,2,2,0,21.1,2,2,1,9,1
2013,0,21,0,1,0,0,1,1,0,0,0,1,0,0,100.0,0,2,11,4,0,2,2,0,4,3,0,12,5,0,5,2,1,3,0,3.0,1,3,0,9,1
2013,1,19,1,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,5,4,0,2,2,0,1,3,0,1,5,2,5,5,1,2,0,12.1,0,1,1,12,0
2013,1,41,0,0,1,0,1,1,0,1,0,0,0,0,100.0,0,0,11,4,0,2,2,0,1,3,0,0,5,2,2,5,5,3,0,11.4,0,0,0,1,0
2013,0,32,1,0,1,0,1,1,0,0,0,1,0,0,30.0,0,2,11,4,0,2,2,1,1,3,0,2,5,0,5,4,3,3,0,9.24,0,2,2,7,0
2013,0,7,0,0,1,0,1,2,0,1,0,0,1,0,100.0,0,0,11,4,0,2,2,0,0,3,0,6,5,0,5,4,1,3,0,19.3,2,4,1,10,0
2013,0,5,0,0,1,0,1,2,0,0,0,0,0,1,100.0,0,2,11,4,0,2,2,0,1,3,0,4,5,0,5,4,1,3,0,17.0,2,4,3,5,0
2013,0,33,2,0,1,0,1,1,0,0,0,1,0,0,40.0,1,1,11,4,0,2,0,1,2,4,0,2,2,0,5,4,1,3,0,16.05,2,2,2,12,0
2013,1,12,3,0,1,2,3,2,1,0,0,0,1,0,40.0,0,3,11,4,0,2,1,1,0,4,0,8,3,2,5,5,5,4,0,21.13,2,5,1,8,0
2013,1,41,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,2,5,5,5,4,0,19.25,2,1,1,12,0
2013,1,25,0,0,2,0,2,1,0,0,0,1,0,0,100.0,0,0,11,4,0,3,1,0,1,6,0,0,3,2,5,4,4,2,0,13.52,0,0,1,7,0
2013,1,10,1,0,1,0,1,1,0,0,0,0,1,0,30.0,0,0,11,4,4,2,2,1,5,3,0,10,5,2,2,5,5,4,0,20.36,2,5,0,9,0
2013,0,7,0,1,0,0,1,1,0,0,0,0,0,1,100.0,0,2,11,4,0,2,0,0,2,4,0,10,2,0,5,4,0,3,0,16.2,2,5,1,3,1
2013,1,3,2,1,1,3,5,1,0,0,0,0,1,0,50.0,0,0,11,4,0,2,2,1,1,3,0,10,5,2,5,5,3,2,0,15.58,2,5,2,6,1
2013,1,29,1,0,1,0,1,2,0,0,1,0,1,0,100.0,0,0,11,4,0,2,1,0,1,4,2,6,2,2,5,5,5,4,0,16.0,2,4,0,3,0
2013,1,41,0,0,1,0,1,1,0,0,1,0,0,0,100.0,0,0,11,4,0,2,2,0,4,3,2,2,5,2,4,5,5,4,0,6.0,0,2,1,3,0
2013,0,20,1,0,1,7,8,2,0,0,0,0,2,0,100.0,0,1,11,4,0,2,2,0,1,3,0,5,5,0,5,4,1,2,0,14.3,2,4,0,6,0
2013,0,34,2,0,2,0,2,2,0,0,0,0,2,0,100.0,0,0,11,4,0,2,2,0,1,3,0,4,5,0,5,2,2,3,0,16.33,2,4,1,6,0
2013,0,2,0,0,1,1,2,1,0,0,0,0,1,0,50.0,0,2,11,4,0,2,2,1,5,3,0,0,5,0,5,4,1,2,0,0.34,1,0,1,12,0
2013,1,13,0,0,1,1,2,2,1,0,0,1,0,0,100.0,0,3,11,4,0,2,1,0,1,2,2,1,0,2,5,5,5,4,0,14.2,2,1,1,10,0
2013,0,9,3,0,1,1,2,1,0,0,0,0,1,0,100.0,0,2,11,4,0,2,2,0,1,3,0,7,5,0,5,1,2,2,0,18.22,2,5,1,5,0
2013,0,34,2,1,1,3,5,1,0,0,0,0,1,0,100.0,0,2,11,4,0,2,2,0,1,3,0,7,5,0,5,0,3,3,0,19.1,2,5,2,5,1
2013,0,31,3,0,1,0,1,1,0,0,0,0,0,1,100.0,0,4,11,4,0,2,2,0,1,3,0,2,5,0,5,4,1,3,0,11.57,0,2,1,7,0
2013,0,11,0,0,1,0,1,1,0,0,0,1,0,0,70.0,0,0,11,4,0,2,2,1,1,3,2,2,5,0,5,2,2,2,0,8.1,0,2,2,5,0
2013,0,41,0,0,1,0,1,1,0,0,0,1,0,0,40.0,0,1,11,4,0,2,2,1,5,3,0,7,5,0,5,4,1,3,0,22.5,1,5,2,3,0
2013,0,13,0,0,1,0,1,1,0,0,0,1,0,0,80.0,0,0,11,4,0,2,1,1,4,6,0,12,1,0,1,2,1,2,0,22.1,1,3,3,5,0
2013,0,42,0,0,1,0,1,1,0,0,0,1,0,0,80.0,0,0,11,4,0,2,2,1,0,3,0,10,5,0,5,2,1,3,0,20.38,2,5,2,5,0
2013,0,10,1,0,1,0,1,2,0,0,0,1,1,0,100.0,0,0,11,4,0,2,2,0,1,3,0,4,5,0,5,4,1,3,0,12.45,0,4,1,4,0
2013,0,11,0,0,1,0,1,1,0,0,0,0,1,0,80.0,0,1,11,4,4,2,2,1,2,3,0,12,5,0,5,2,2,3,0,7.14,0,3,1,5,0
2013,0,23,3,0,2,0,2,1,0,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,5,3,0,7,5,0,5,4,1,2,0,23.21,1,5,0,7,0
2013,1,41,0,1,0,0,1,1,0,0,0,1,0,0,50.0,0,0,11,4,0,2,2,1,1,3,0,2,5,2,5,5,5,4,0,7.45,0,2,1,7,1
2013,0,34,2,0,1,0,1,2,0,0,0,1,1,0,100.0,0,2,11,4,0,2,1,0,1,6,0,5,0,0,5,4,4,3,0,12.47,0,4,1,7,0
2013,0,38,3,0,1,0,1,1,0,0,0,1,0,0,100.0,0,4,11,4,0,2,2,0,1,3,0,2,5,0,5,4,1,3,0,9.2,0,2,0,5,0
2013,1,41,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,3,11,4,0,2,2,0,1,3,1,0,5,2,5,5,5,4,0,5.4,1,0,0,6,0
2013,0,1,1,1,0,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,5,3,0,1,5,0,5,4,2,2,0,23.25,1,1,2,9,1
2013,0,35,1,0,1,0,1,1,0,0,0,1,0,0,100.0,0,4,11,4,0,2,2,0,1,3,0,7,5,0,5,4,4,3,0,17.35,2,5,3,7,0
2013,0,2,0,1,1,1,3,2,0,0,0,0,1,1,100.0,0,1,11,4,3,2,2,1,3,3,0,3,5,0,5,4,1,2,0,20.05,2,4,1,12,1
2013,1,24,2,0,1,0,1,1,0,0,0,0,0,1,100.0,0,2,11,5,0,2,2,0,1,3,0,0,5,2,4,5,5,4,0,16.5,2,0,3,6,0
2013,0,26,2,0,1,0,1,1,0,0,0,0,0,1,100.0,0,2,11,4,0,2,2,0,1,3,0,0,5,0,5,4,1,2,0,13.21,0,0,1,7,0
2013,1,13,0,0,1,0,1,2,1,0,0,0,0,1,100.0,0,3,11,4,0,2,2,0,4,3,0,1,5,2,5,5,5,4,0,19.0,2,1,3,3,0
2013,0,14,0,0,1,0,1,1,0,0,0,0,1,0,100.0,0,2,0,4,0,2,2,0,1,3,0,2,5,0,5,4,5,3,0,15.36,2,2,1,12,0
2013,0,23,3,1,0,0,1,1,0,0,0,0,1,0,100.0,0,2,11,4,0,2,2,0,1,3,0,7,5,0,5,1,2,3,0,16.29,2,5,1,10,1
2013,0,26,2,0,1,0,1,1,0,0,0,0,1,0,100.0,0,2,11,4,0,2,2,0,1,3,0,7,5,0,5,0,3,3,0,17.0,2,5,2,4,0
2013,0,21,0,0,1,0,1,1,0,0,0,1,0,0,70.0,0,0,11,4,0,2,2,1,1,3,0,7,5,0,5,4,4,3,0,15.47,2,5,3,5,0
2013,0,17,0,0,1,0,1,1,0,1,0,0,0,0,100.0,0,4,11,4,0,2,2,0,1,3,0,2,5,0,5,4,4,3,0,12.03,0,2,2,5,0
2013,0,11,0,0,1,0,1,1,0,0,0,1,0,0,60.0,0,1,11,4,0,0,1,1,1,3,2,12,1,0,5,2,1,3,0,13.55,0,3,0,7,0
2013,1,10,1,0,1,0,1,1,0,1,0,0,0,0,30.0,0,3,11,4,0,2,2,1,1,3,0,12,5,2,5,5,5,4,0,18.2,2,3,1,8,0
2013,1,19,1,0,1,0,1,1,0,1,0,0,0,0,100.0,0,0,11,4,0,2,2,0,1,3,0,2,5,2,2,5,5,4,0,9.2,0,2,1,5,0
2013,1,7,0,0,1,0,1,1,0,0,1,0,0,0,100.0,0,2,11,4,0,2,2,0,1,3,0,10,5,2,1,5,5,4,0,19.27,2,5,1,7,0
2013,0,20,1,0,1,0,1,1,0,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,0,0,5,0,5,4,3,2,0,7.57,0,0,0,5,0
2013,0,35,1,0,1,1,2,1,0,0,0,0,1,0,20.0,0,2,11,4,0,2,2,1,1,3,0,7,5,0,5,0,0,3,0,14.34,2,5,1,10,0
2013,0,28,2,0,3,0,3,1,0,0,0,0,1,0,100.0,0,2,11,4,0,2,2,0,5,3,0,7,5,0,5,0,3,2,0,21.3,2,5,2,10,0
2013,0,11,0,0,1,0,1,1,0,0,1,0,0,0,80.0,0,0,11,4,0,2,2,1,5,3,0,2,5,0,5,4,1,2,0,1.0,1,2,1,10,0
2013,0,2,0,1,0,1,2,1,0,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,0,3,0,0,5,0,5,4,4,3,0,6.37,0,0,1,10,1
2014,0,34,2,0,1,0,1,1,0,0,0,0,0,1,40.0,0,2,11,4,0,2,2,1,1,3,0,7,5,0,5,2,2,3,0,7.37,0,5,2,6,0
2014,0,7,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,0,11,4,0,2,1,0,1,4,0,5,3,0,5,4,1,2,0,15.3,2,4,1,3,0
2014,1,13,0,1,0,1,2,1,0,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,0,12,5,2,5,5,5,4,0,10.3,0,3,0,11,1
2014,1,13,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,2,0,1,3,2,2,5,2,5,5,5,4,0,13.51,0,2,1,3,0
2014,0,13,0,0,1,0,1,1,0,0,0,0,1,0,60.0,0,3,11,7,0,2,2,1,4,3,0,12,5,0,5,2,1,4,0,5.07,1,3,1,3,0
2014,1,13,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,2,0,1,3,0,3,5,2,5,5,5,4,0,12.45,0,4,1,12,0
2014,0,11,0,0,1,0,1,2,0,0,0,1,1,0,90.0,0,0,11,7,0,2,2,1,1,3,2,6,5,0,5,2,2,2,0,12.17,0,4,1,4,0
2014,0,25,0,0,3,1,4,1,0,0,0,0,1,0,80.0,0,4,11,4,0,2,0,1,1,6,0,7,3,0,5,2,1,3,0,13.19,0,5,1,11,0
2014,1,37,3,0,1,0,1,2,1,0,0,0,1,0,50.0,0,0,11,4,0,2,2,1,3,3,0,1,5,2,5,5,5,4,0,21.3,2,1,2,12,0
2014,0,15,1,0,1,1,2,1,0,0,0,1,0,0,30.0,0,2,11,4,0,2,2,1,1,3,0,7,5,0,2,3,3,3,0,19.03,2,5,2,6,0
2014,0,42,0,0,2,0,2,1,0,0,0,0,1,0,30.0,1,2,11,4,0,2,2,1,1,3,0,7,5,0,5,4,4,3,0,16.55,2,5,2,8,0
2014,0,42,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,0,11,4,0,2,2,0,1,3,0,2,5,0,5,2,4,2,0,16.09,2,2,1,9,0
2014,0,19,1,0,1,1,2,1,0,0,1,0,0,0,100.0,0,0,11,4,0,2,2,0,5,3,0,12,5,0,5,4,4,2,0,21.41,2,3,1,9,0
2014,0,5,0,0,2,14,16,1,0,0,0,0,0,1,100.0,0,1,11,4,0,2,2,0,1,3,0,10,5,0,5,2,2,3,0,16.4,2,5,1,10,0
2014,0,11,0,0,1,0,1,1,0,0,0,0,1,0,80.0,0,0,11,4,0,2,2,1,4,3,2,12,5,0,5,1,1,2,0,3.25,1,3,1,5,0
2014,0,9,3,0,1,4,5,1,0,0,0,0,1,0,100.0,0,2,11,4,0,2,2,0,1,3,2,7,5,0,5,1,2,2,3,18.19,2,5,1,8,0
2014,0,34,2,0,1,0,1,1,0,0,0,1,0,0,50.0,0,0,11,4,0,2,2,1,1,3,0,2,5,0,5,3,3,0,0,19.58,2,2,1,8,0
2014,0,33,2,0,1,0,1,1,0,0,0,1,0,0,100.0,0,2,11,4,0,2,2,0,1,3,0,7,5,0,2,3,3,0,0,14.1,2,5,0,10,0
2014,1,25,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,0,11,4,0,2,2,0,3,3,2,7,5,2,5,5,5,4,0,1.3,1,5,2,11,0
2014,0,25,0,1,0,0,1,1,0,0,0,0,1,0,100.0,0,4,11,4,3,2,2,0,2,3,0,7,5,0,2,3,3,3,0,14.16,2,5,1,11,1
2014,0,15,2,0,1,0,1,1,0,0,0,1,0,0,100.0,0,2,11,4,0,2,2,0,1,3,0,2,5,0,2,3,3,2,0,18.25,2,2,2,10,0
2014,1,42,0,0,1,0,1,1,0,1,0,0,0,0,100.0,0,2,11,4,0,2,2,0,1,3,0,2,5,2,2,5,3,3,0,12.35,0,2,0,11,0
2014,0,3,2,0,1,0,1,1,0,0,0,1,0,0,100.0,0,2,11,4,0,2,2,0,1,3,0,2,5,0,2,3,3,3,0,14.4,2,2,1,10,0
2014,1,21,0,0,1,0,1,1,0,0,1,0,0,0,100.0,0,0,11,4,0,2,1,0,1,3,2,2,2,2,5,5,5,4,0,15.15,2,2,1,12,0
2014,0,34,2,0,1,0,1,1,0,1,0,0,0,0,80.0,0,4,11,4,0,2,2,1,0,3,0,2,5,0,5,3,4,2,0,22.15,1,2,1,6,0
2014,1,8,3,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,7,5,2,5,5,5,4,0,13.17,0,5,2,11,0
2014,1,41,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,2,5,5,5,4,0,18.59,2,1,1,6,0
2014,0,19,1,0,1,0,1,1,0,0,0,1,0,0,100.0,0,2,11,4,0,2,2,0,1,3,0,7,5,0,5,4,4,3,0,13.15,0,5,0,3,0
2014,1,0,3,0,1,0,1,1,0,1,0,0,0,0,100.0,0,3,11,4,0,2,2,0,1,3,1,5,5,2,5,5,5,4,0,19.0,2,4,1,1,0
2014,0,15,1,0,1,0,1,1,0,0,0,1,0,0,40.0,0,1,11,4,0,2,0,1,1,4,0,2,2,0,5,4,2,2,0,13.19,0,2,1,7,0
2014,0,36,2,0,1,0,1,1,0,0,0,1,0,0,100.0,0,1,11,4,0,2,2,0,1,3,0,2,5,0,5,4,1,2,0,12.12,0,2,0,4,0
2014,1,7,0,0,1,1,2,2,0,0,1,0,1,0,100.0,0,0,11,4,0,2,1,0,1,4,2,5,0,2,5,5,5,4,0,16.18,2,4,2,8,0
2014,0,7,0,1,0,3,4,2,0,0,0,0,2,0,60.0,0,2,11,4,0,2,1,1,1,4,0,5,3,0,5,4,1,2,0,11.12,0,4,1,9,1
2014,0,41,0,0,1,3,4,1,0,0,0,0,1,0,100.0,0,1,11,4,0,2,2,0,1,3,0,7,5,0,5,1,1,2,0,12.03,0,5,1,1,0
2014,0,41,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,0,11,4,0,2,2,0,1,3,0,7,5,0,5,4,4,2,0,14.44,2,5,1,6,0
2014,0,21,0,0,1,0,1,2,1,0,0,0,1,0,60.0,0,2,11,4,0,2,2,1,1,3,0,1,5,0,5,4,2,3,0,14.27,2,1,1,5,0
2014,1,13,0,0,1,0,1,2,0,1,0,0,0,0,100.0,0,3,3,4,0,2,1,0,1,2,0,5,0,2,5,5,5,4,0,15.5,2,4,1,9,0
2014,1,31,3,1,0,0,1,1,0,0,0,0,1,0,50.0,0,0,11,4,0,2,1,1,1,4,0,12,2,1,5,4,1,2,0,15.48,2,3,1,8,1
2014,0,24,2,0,1,0,1,1,0,0,0,1,0,0,100.0,0,2,11,4,0,2,2,0,1,3,0,7,5,0,5,4,4,3,0,12.19,0,5,0,10,0
2014,0,15,2,0,2,0,2,1,0,0,0,0,1,0,60.0,0,2,11,4,3,2,2,1,5,3,0,7,5,0,5,4,2,2,0,7.16,0,5,1,11,0
2014,1,11,0,1,0,0,1,1,0,0,0,1,0,0,100.0,0,4,11,4,0,2,2,0,1,3,0,7,5,2,5,5,5,4,0,15.12,2,5,1,10,1
2014,1,21,0,0,1,0,1,2,0,0,1,0,1,0,50.0,0,3,11,4,0,2,2,1,1,3,1,4,5,2,5,5,5,4,0,17.2,2,4,3,4,0
2014,1,41,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,3,11,4,0,2,2,0,1,3,1,12,5,2,5,5,5,4,0,22.3,1,3,2,4,0
2014,1,34,2,0,1,0,1,2,0,0,1,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,5,5,2,5,5,5,4,0,13.15,0,4,0,9,0
2014,1,13,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,1,0,4,2,0,1,0,2,5,5,5,4,0,23.25,1,1,2,6,0
2014,1,41,0,0,1,0,1,1,0,0,1,0,0,0,100.0,0,3,11,4,0,2,2,0,1,3,1,7,5,2,5,5,5,4,0,6.03,0,5,1,7,0
2014,0,29,1,0,1,0,1,2,0,0,0,0,1,1,50.0,0,0,11,4,0,2,2,1,1,3,0,6,5,0,5,4,1,3,0,15.29,2,4,1,3,0
2014,1,41,0,0,1,0,1,2,1,0,0,0,1,0,40.0,0,0,11,4,0,2,2,1,1,3,0,1,5,2,5,5,5,4,0,13.5,0,1,1,10,0
2014,1,25,0,0,1,0,1,2,0,1,0,0,1,0,100.0,0,0,3,4,0,2,2,0,1,3,2,5,5,2,1,5,5,4,0,16.3,2,4,1,8,0
2014,0,2,0,0,1,0,1,1,0,0,0,0,1,0,40.0,0,0,11,4,0,2,2,1,1,3,0,7,5,0,5,4,4,2,0,9.06,0,5,3,10,0
2014,0,14,0,0,2,0,2,1,0,0,0,0,1,0,100.0,0,4,11,4,0,2,2,0,1,3,0,7,5,0,5,4,1,3,0,15.01,2,5,0,11,0
2014,1,41,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,0,0,1,5,0,1,0,2,5,5,5,4,0,17.0,2,1,1,11,0
2014,1,10,1,0,1,0,1,1,0,0,0,1,0,0,100.0,0,0,11,4,0,2,2,0,1,3,0,2,5,2,4,5,5,4,0,11.25,0,2,1,11,0
2014,1,41,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,3,11,4,0,2,2,0,1,3,1,7,5,2,5,5,5,4,0,19.3,2,5,0,3,0
2014,1,17,0,0,1,1,2,1,0,0,1,0,0,0,100.0,0,3,11,4,0,2,2,0,1,3,1,2,5,2,5,5,5,4,0,20.1,2,2,1,6,0
2014,0,13,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,1,11,4,0,2,2,0,1,3,0,2,5,0,5,4,4,2,0,13.05,0,2,1,6,0
2014,1,13,0,0,1,0,1,1,0,0,1,0,0,0,100.0,0,3,11,4,0,2,2,0,4,3,2,12,5,2,5,5,5,4,0,21.1,2,3,1,4,0
2014,0,37,3,0,1,4,5,2,0,0,0,0,2,0,100.0,0,2,11,4,0,2,2,1,1,3,0,6,5,0,5,4,2,2,0,15.53,2,4,2,1,0
